SNIFFER CHECKS LOG - Testcase: N-4.2.25 


Jul:20:2023-16:30:55 | SNIFFER ---> sniffer_get_info, 
Jul:20:2023-16:33:04 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,BE_CWmax,10 
Jul:20:2023-16:33:04 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:04 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,BE_AIFSN,3 
Jul:20:2023-16:33:05 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:05 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,BE_TXOP,0 
Jul:20:2023-16:33:05 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:05 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,BE_ACM,no 
Jul:20:2023-16:33:05 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:05 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,VI_CWmin,3 
Jul:20:2023-16:33:05 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:05 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,VI_CWmax,4 
Jul:20:2023-16:33:05 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:05 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,VI_AIFSN,2 
Jul:20:2023-16:33:06 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:06 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,VI_TXOP,94 
Jul:20:2023-16:33:06 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:06 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,VI_ACM,no 
Jul:20:2023-16:33:06 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:06 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,VO_CWmin,2 
Jul:20:2023-16:33:06 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:06 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,VO_CWmax,3 
Jul:20:2023-16:33:07 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:07 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,VO_AIFSN,2 
Jul:20:2023-16:33:07 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:07 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,VO_TXOP,47 
Jul:20:2023-16:33:07 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:07 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,VO_ACM,no 
Jul:20:2023-16:33:07 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:07 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,3c:e9:f7:c0:1c:64,framename,probereq,wmmie,0 
Jul:20:2023-16:33:07 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:07 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,00:90:4c:0d:d1:85,framename,probereq,wmmie,0 
Jul:20:2023-16:33:08 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:08 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,dstmac,3c:e9:f7:c0:1c:64,framename,proberesp,wmmie,1 
Jul:20:2023-16:33:08 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:08 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,dstmac,00:90:4c:0d:d1:85,framename,proberesp,wmmie,1 
Jul:20:2023-16:33:08 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:08 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,3c:e9:f7:c0:1c:64,bssid,02:e0:92:00:01:31,framename,assoreq,wmmie,1 
Jul:20:2023-16:33:08 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:08 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,00:90:4c:0d:d1:85,bssid,02:e0:92:00:01:31,framename,assoreq,wmmie,0 
Jul:20:2023-16:33:08 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:08 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,dstmac,3c:e9:f7:c0:1c:64,framename,assoresp,wmmie,1 
Jul:20:2023-16:33:09 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:09 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,dstmac,00:90:4c:0d:d1:85,framename,assoresp,wmmie,1 
Jul:20:2023-16:33:09 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:09 | SNIFFER ---> sniffer_control_start,filename,N-4.2.25-3-capture,channel,6 
Jul:20:2023-16:33:09 | SNIFFER <-- status,COMPLETE

 
Jul:20:2023-16:33:43 | SNIFFER ---> sniffer_control_stop, 
Jul:20:2023-16:33:44 | SNIFFER <-- status,COMPLETE

 
Jul:20:2023-16:33:44 | SNIFFER ---> sniffer_control_field_check,filename,N-4.2.25-3-capture,destMac,3c:e9:f7:c0:1c:64,framename,qosdata,eospbit,0,actype,0,ackpolicy,1,Data_Length,1000 
Jul:20:2023-16:34:09 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:34:09 | SNIFFER ---> sniffer_control_field_check,filename,N-4.2.25-3-capture,srcMac,00:90:4c:0d:d1:85,framename,data,Data_Length,1000 
Jul:20:2023-16:34:09 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:34:24 | SNIFFER ---> sniffer_control_start,filename,N-4.2.25-4-capture,channel,6 
Jul:20:2023-16:34:24 | SNIFFER <-- status,COMPLETE

 
Jul:20:2023-16:34:56 | SNIFFER ---> sniffer_control_stop, 
Jul:20:2023-16:34:56 | SNIFFER <-- status,COMPLETE

 
Jul:20:2023-16:34:56 | SNIFFER ---> sniffer_control_field_check,filename,N-4.2.25-4-capture,destMac,00:90:4c:0d:d1:85,framename,data,Data_Length,1000 
Jul:20:2023-16:35:21 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:35:37 | SNIFFER ---> sniffer_control_start,filename,N-4.2.25-5-capture,channel,6 
Jul:20:2023-16:35:37 | SNIFFER <-- status,COMPLETE

 
Jul:20:2023-16:36:09 | SNIFFER ---> sniffer_control_stop, 
Jul:20:2023-16:36:09 | SNIFFER <-- status,COMPLETE

 
Jul:20:2023-16:36:09 | SNIFFER ---> sniffer_control_field_check,filename,N-4.2.25-5-capture,destMac,00:90:4c:0d:d1:85,framename,data,Data_Length,1000 
Jul:20:2023-16:36:34 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
