SNIFFER CHECKS LOG - Testcase: N-4.2.26_GN 


Jul:21:2023-13:08:07 | SNIFFER ---> sniffer_get_info, 
Jul:21:2023-13:18:06 | SNIFFER ---> sniffer_control_field_check,name,wireShark_wlan,filename,4.2.26_step9,srcMac,02:e0:92:00:01:31,framename,Beacon,HtProtection,3 
Jul:21:2023-13:18:06 | SNIFFER <-- status,COMPLETE,CheckResult,FAIL

 
Jul:21:2023-13:18:40 | SNIFFER ---> sniffer_control_start,filename,4.2.26_step10,bandwidth,20,channel,1 
Jul:21:2023-13:18:40 | SNIFFER <-- status,COMPLETE

 
Jul:21:2023-13:18:49 | SNIFFER ---> sniffer_control_stop, 
Jul:21:2023-13:18:49 | SNIFFER <-- status,COMPLETE

 
Jul:21:2023-13:18:54 | SNIFFER ---> sniffer_control_field_check,name,wireShark_wlan,filename,4.2.26_step10,srcMac,02:e0:92:00:01:31,framename,Beacon,HtProtection,0 
Jul:21:2023-13:19:14 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:21:2023-13:19:14 | SNIFFER ---> sniffer_control_field_check,name,wireShark_wlan,filename,4.2.26_step10,srcMac,02:e0:92:00:01:31,framename,Beacon,HtProtection,3 
Jul:21:2023-13:19:14 | SNIFFER <-- status,COMPLETE,CheckResult,FAIL

 
